Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-12529,2025-03-01,2025-03-08,Standard Class,Consumer,South,Florida,Technology,Accessories,833.35,5,0.1,108.34
ORD-12530,2023-05-08,2023-05-14,Standard Class,Corporate,East,New Jersey,Office Supplies,Storage,827.3,5,0.15,119.96
ORD-12531,2023-05-23,2023-05-29,Standard Class,Home Office,South,Alabama,Technology,Machines,2523.28,1,0.0,555.12
ORD-12532,2025-01-02,2025-01-03,Same Day,Consumer,South,Florida,Office Supplies,Art,115.11,3,0.1,21.87
ORD-12533,2023-02-02,2023-02-08,Standard Class,Consumer,South,North Carolina,Office Supplies,Binders,80.96,5,0.1,15.38
ORD-12534,2024-08-25,2024-08-28,First Class,Consumer,East,New Jersey,Office Supplies,Fasteners,151.9,7,0.3,1.52
ORD-12535,2024-08-14,2024-08-21,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Art,137.17,6,0.2,13.72
ORD-12536,2025-02-19,2025-02-19,Same Day,Consumer,West,Nevada,Technology,Phones,412.62,2,0.0,90.78
ORD-12537,2025-09-04,2025-09-10,Standard Class,Consumer,West,Nevada,Office Supplies,Art,59.89,5,0.15,8.68
ORD-12538,2024-12-01,2024-12-04,First Class,Corporate,East,Pennsylvania,Furniture,Furnishings,690.92,5,0.4,-165.82
ORD-12539,2024-03-05,2024-03-11,Standard Class,Home Office,South,Florida,Office Supplies,Storage,491.89,7,0.15,71.32
ORD-12540,2024-01-06,2024-01-12,Standard Class,Corporate,South,North Carolina,Office Supplies,Labels,55.8,5,0.0,15.62
ORD-12541,2025-10-27,2025-11-03,Standard Class,Consumer,South,Florida,Office Supplies,Art,123.9,7,0.0,34.69
ORD-12542,2023-02-17,2023-02-19,First Class,Corporate,Central,Texas,Technology,Phones,838.72,1,0.2,33.55
ORD-12543,2024-12-08,2024-12-15,Standard Class,Consumer,East,New Jersey,Furniture,Furnishings,332.39,6,0.4,-79.77
ORD-12544,2025-03-25,2025-03-30,Second Class,Consumer,West,Oregon,Office Supplies,Fasteners,24.01,8,0.1,4.56
ORD-12545,2024-05-21,2024-05-26,Second Class,Consumer,West,Arizona,Technology,Machines,3606.02,8,0.0,793.32
ORD-12546,2024-02-07,2024-02-11,Second Class,Consumer,East,Virginia,Office Supplies,Fasteners,36.25,2,0.2,3.62
ORD-12547,2025-10-10,2025-10-12,First Class,Consumer,Central,Wisconsin,Office Supplies,Art,33.73,1,0.15,4.89
ORD-12548,2023-07-14,2023-07-21,Standard Class,Consumer,West,Oregon,Office Supplies,Labels,67.17,4,0.4,-5.37
ORD-12549,2025-07-19,2025-07-26,Standard Class,Home Office,South,Florida,Office Supplies,Art,16.64,1,0.2,1.66
ORD-12550,2023-12-17,2023-12-23,Standard Class,Corporate,West,Nevada,Office Supplies,Storage,1366.88,7,0.0,382.73
ORD-12551,2023-04-21,2023-04-26,Second Class,Corporate,East,Virginia,Office Supplies,Storage,695.75,4,0.0,194.81
ORD-12552,2023-08-07,2023-08-12,Second Class,Corporate,East,Pennsylvania,Office Supplies,Art,38.66,3,0.2,3.87
ORD-12553,2023-08-19,2023-08-26,Standard Class,Home Office,West,Oregon,Office Supplies,Storage,259.06,4,0.2,25.91
ORD-12554,2024-07-06,2024-07-12,Standard Class,Consumer,Central,Texas,Furniture,Chairs,2863.66,5,0.0,343.64
ORD-12555,2023-09-17,2023-09-21,Second Class,Corporate,Central,Ohio,Furniture,Chairs,3449.05,7,0.0,413.89
ORD-12556,2025-08-12,2025-08-17,Second Class,Consumer,West,Oregon,Furniture,Bookcases,1180.54,3,0.0,141.66
ORD-12557,2023-07-08,2023-07-14,Standard Class,Corporate,East,Pennsylvania,Furniture,Furnishings,319.18,5,0.0,38.3
ORD-12558,2025-07-30,2025-08-03,Second Class,Consumer,Central,Michigan,Office Supplies,Binders,50.96,1,0.0,14.27
ORD-12559,2025-11-25,2025-11-29,Second Class,Home Office,East,Massachusetts,Technology,Phones,4461.99,7,0.0,981.64
ORD-12560,2023-06-24,2023-07-01,Standard Class,Consumer,West,Nevada,Office Supplies,Storage,358.66,6,0.5,-60.97
ORD-12561,2024-05-11,2024-05-17,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,188.62,6,0.2,18.86
ORD-12562,2024-04-22,2024-04-26,Second Class,Consumer,East,Pennsylvania,Office Supplies,Binders,26.06,3,0.0,7.3
ORD-12563,2023-08-13,2023-08-19,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,38.02,4,0.2,3.8
ORD-12564,2024-01-04,2024-01-08,Second Class,Home Office,East,Massachusetts,Office Supplies,Fasteners,20.02,1,0.0,5.61
ORD-12565,2024-07-30,2024-08-05,Standard Class,Consumer,Central,Ohio,Office Supplies,Labels,90.89,7,0.2,9.09
ORD-12566,2024-06-15,2024-06-22,Standard Class,Consumer,Central,Texas,Office Supplies,Fasteners,61.36,5,0.0,17.18
ORD-12567,2023-12-10,2023-12-16,Standard Class,Home Office,East,Virginia,Office Supplies,Paper,27.85,1,0.2,2.78
ORD-12568,2025-08-05,2025-08-11,Standard Class,Consumer,West,Arizona,Office Supplies,Fasteners,2.31,1,0.0,0.65
ORD-12569,2024-03-09,2024-03-16,Standard Class,Consumer,Central,Michigan,Furniture,Chairs,555.28,5,0.3,-83.29
ORD-12570,2023-01-21,2023-01-25,Second Class,Corporate,East,Virginia,Office Supplies,Paper,146.48,5,0.5,-24.9
ORD-12571,2025-04-04,2025-04-07,First Class,Consumer,East,Massachusetts,Furniture,Tables,2616.55,3,0.0,313.99
ORD-12572,2023-08-12,2023-08-18,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,134.72,6,0.1,25.6
ORD-12573,2024-05-29,2024-06-05,Standard Class,Consumer,West,Nevada,Furniture,Tables,1209.46,4,0.0,145.14
ORD-12574,2024-07-24,2024-07-25,Same Day,Consumer,West,Oregon,Office Supplies,Paper,24.41,3,0.1,4.64
ORD-12575,2025-07-18,2025-07-24,Standard Class,Corporate,East,New Jersey,Office Supplies,Art,86.04,3,0.1,16.35
ORD-12576,2024-04-05,2024-04-09,Second Class,Consumer,East,New Jersey,Furniture,Bookcases,1005.34,6,0.15,-15.08
ORD-12577,2024-02-25,2024-03-01,Second Class,Consumer,West,Washington,Office Supplies,Storage,271.32,2,0.2,27.13
ORD-12578,2025-10-07,2025-10-14,Standard Class,Consumer,Central,Ohio,Office Supplies,Art,161.12,6,0.2,16.11
ORD-12579,2024-08-12,2024-08-19,Standard Class,Home Office,South,Alabama,Furniture,Tables,4200.77,7,0.2,-252.05
ORD-12580,2025-04-18,2025-04-25,Standard Class,Consumer,Central,Wisconsin,Technology,Phones,2517.35,3,0.3,-125.87
ORD-12581,2023-02-20,2023-02-25,Second Class,Consumer,Central,Wisconsin,Office Supplies,Fasteners,44.58,3,0.1,8.47
ORD-12582,2024-08-02,2024-08-08,Standard Class,Consumer,West,Washington,Technology,Machines,2767.36,3,0.0,608.82
ORD-12583,2024-05-05,2024-05-12,Standard Class,Consumer,South,Georgia,Office Supplies,Storage,471.88,3,0.0,132.13
ORD-12584,2024-01-02,2024-01-08,Standard Class,Home Office,West,Arizona,Technology,Accessories,67.91,3,0.0,14.94
ORD-12585,2024-06-06,2024-06-10,Second Class,Corporate,Central,Illinois,Office Supplies,Fasteners,25.6,2,0.0,7.17
ORD-12586,2023-01-26,2023-01-29,First Class,Consumer,East,Virginia,Office Supplies,Art,81.0,6,0.2,8.1
ORD-12587,2023-10-24,2023-10-31,Standard Class,Corporate,West,Oregon,Technology,Machines,10688.91,6,0.5,-2458.45
ORD-12588,2023-05-01,2023-05-07,Standard Class,Consumer,West,Arizona,Furniture,Furnishings,146.13,1,0.2,-8.77
ORD-12589,2023-08-28,2023-09-04,Standard Class,Home Office,East,Pennsylvania,Office Supplies,Storage,434.27,2,0.1,82.51
ORD-12590,2025-12-01,2025-12-07,Standard Class,Consumer,South,Florida,Technology,Accessories,569.47,4,0.2,22.78
ORD-12591,2024-03-18,2024-03-25,Standard Class,Consumer,West,Washington,Technology,Machines,1295.6,2,0.1,168.43
ORD-12592,2023-08-15,2023-08-15,Same Day,Consumer,West,Arizona,Office Supplies,Art,265.6,8,0.0,74.37
ORD-12593,2025-05-19,2025-05-26,Standard Class,Corporate,West,Oregon,Office Supplies,Paper,188.91,7,0.0,52.89
ORD-12594,2024-02-16,2024-02-19,First Class,Corporate,West,Nevada,Office Supplies,Storage,1320.53,6,0.15,191.48
ORD-12595,2025-02-18,2025-02-24,Standard Class,Consumer,East,Pennsylvania,Furniture,Furnishings,870.34,7,0.4,-208.88
ORD-12596,2023-08-29,2023-09-02,Second Class,Corporate,Central,Texas,Office Supplies,Storage,565.66,4,0.0,158.38
ORD-12597,2023-02-04,2023-02-11,Standard Class,Home Office,South,North Carolina,Technology,Copiers,2068.97,2,0.15,175.86
ORD-12598,2023-01-30,2023-02-06,Standard Class,Corporate,Central,Texas,Office Supplies,Binders,122.93,5,0.1,23.36
ORD-12599,2025-07-08,2025-07-12,Second Class,Consumer,Central,Wisconsin,Furniture,Tables,878.55,5,0.1,26.36
ORD-12600,2025-12-01,2025-12-07,Standard Class,Home Office,South,North Carolina,Furniture,Furnishings,285.16,3,0.1,8.55
ORD-12601,2024-09-14,2024-09-21,Standard Class,Corporate,West,California,Office Supplies,Fasteners,29.95,2,0.15,4.34
ORD-12602,2023-11-29,2023-12-06,Standard Class,Corporate,East,Virginia,Office Supplies,Labels,48.04,6,0.15,6.97
ORD-12603,2024-04-19,2024-04-25,Standard Class,Consumer,West,Washington,Office Supplies,Paper,105.48,4,0.15,15.29
ORD-12604,2024-09-17,2024-09-20,First Class,Consumer,South,Tennessee,Office Supplies,Storage,206.53,5,0.1,39.24
ORD-12605,2025-05-07,2025-05-10,First Class,Consumer,Central,Michigan,Technology,Machines,20345.96,7,0.15,1729.41
ORD-12606,2025-08-05,2025-08-10,Second Class,Home Office,East,Virginia,Office Supplies,Binders,205.37,5,0.5,-34.91
ORD-12607,2024-02-15,2024-02-21,Standard Class,Corporate,Central,Ohio,Office Supplies,Paper,135.05,5,0.1,25.66
ORD-12608,2023-02-17,2023-02-23,Standard Class,Consumer,Central,Ohio,Office Supplies,Storage,165.38,2,0.5,-28.11
ORD-12609,2024-01-22,2024-01-29,Standard Class,Corporate,West,Washington,Office Supplies,Fasteners,20.25,1,0.15,2.94
ORD-12610,2023-05-17,2023-05-22,Second Class,Consumer,West,Oregon,Office Supplies,Fasteners,21.48,2,0.1,4.08
ORD-12611,2025-06-21,2025-06-28,Standard Class,Corporate,East,Pennsylvania,Furniture,Tables,1561.68,6,0.3,-234.25
ORD-12612,2024-11-12,2024-11-19,Standard Class,Consumer,East,New York,Office Supplies,Binders,134.58,6,0.2,13.46
ORD-12613,2023-01-10,2023-01-17,Standard Class,Consumer,Central,Wisconsin,Furniture,Furnishings,238.44,3,0.3,-35.77
ORD-12614,2023-09-16,2023-09-20,Second Class,Corporate,West,Oregon,Furniture,Tables,580.64,1,0.5,-191.61
ORD-12615,2024-05-11,2024-05-18,Standard Class,Corporate,East,New Jersey,Furniture,Furnishings,378.59,8,0.0,45.43
ORD-12616,2024-08-25,2024-09-01,Standard Class,Corporate,East,Pennsylvania,Furniture,Bookcases,255.65,1,0.0,30.68
ORD-12617,2024-03-21,2024-03-22,Same Day,Home Office,East,New Jersey,Office Supplies,Binders,10.72,1,0.1,2.04
ORD-12618,2023-06-17,2023-06-20,First Class,Home Office,West,Nevada,Furniture,Chairs,308.54,1,0.2,-18.51
ORD-12619,2024-11-18,2024-11-25,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Labels,47.69,4,0.15,6.92
ORD-12620,2025-11-13,2025-11-16,First Class,Consumer,West,Washington,Office Supplies,Paper,17.3,1,0.15,2.51
ORD-12621,2025-02-16,2025-02-21,Second Class,Corporate,Central,Michigan,Office Supplies,Art,184.37,6,0.0,51.62
ORD-12622,2024-11-20,2024-11-27,Standard Class,Corporate,Central,Wisconsin,Office Supplies,Paper,27.7,3,0.5,-4.71
ORD-12623,2025-09-12,2025-09-19,Standard Class,Corporate,West,California,Office Supplies,Fasteners,78.7,5,0.1,14.95
ORD-12624,2024-01-30,2024-02-06,Standard Class,Corporate,West,California,Furniture,Bookcases,1618.79,6,0.0,194.25
ORD-12625,2023-03-01,2023-03-04,First Class,Consumer,Central,Michigan,Technology,Copiers,7607.67,3,0.15,646.65
ORD-12626,2024-08-23,2024-08-27,Second Class,Home Office,West,Nevada,Office Supplies,Art,216.36,8,0.0,60.58
ORD-12627,2024-07-11,2024-07-16,Second Class,Consumer,South,Georgia,Office Supplies,Binders,174.11,3,0.3,1.74
ORD-12628,2023-01-21,2023-01-23,First Class,Consumer,Central,Michigan,Office Supplies,Binders,25.55,2,0.1,4.85
ORD-12629,2024-06-30,2024-07-03,First Class,Consumer,West,California,Office Supplies,Storage,1455.91,6,0.0,407.65
ORD-12630,2025-01-05,2025-01-12,Standard Class,Consumer,West,Oregon,Office Supplies,Fasteners,82.34,7,0.1,15.64
ORD-12631,2023-02-06,2023-02-08,First Class,Home Office,West,Nevada,Office Supplies,Labels,137.46,7,0.3,1.37
ORD-12632,2025-01-02,2025-01-07,Second Class,Consumer,East,New Jersey,Technology,Phones,2831.86,5,0.0,623.01
ORD-12633,2023-06-16,2023-06-22,Standard Class,Home Office,East,Massachusetts,Office Supplies,Paper,208.57,7,0.1,39.63
ORD-12634,2025-07-09,2025-07-15,Standard Class,Corporate,South,Alabama,Office Supplies,Art,248.87,8,0.15,36.09
ORD-12635,2025-10-18,2025-10-25,Standard Class,Consumer,East,New York,Furniture,Tables,4836.62,7,0.1,145.1
ORD-12636,2024-09-09,2024-09-15,Standard Class,Consumer,East,Pennsylvania,Technology,Machines,2092.98,3,0.1,272.09
ORD-12637,2024-08-09,2024-08-16,Standard Class,Home Office,West,Washington,Technology,Copiers,10388.54,3,0.1,1350.51
ORD-12638,2024-05-26,2024-06-02,Standard Class,Home Office,Central,Wisconsin,Furniture,Chairs,107.87,1,0.0,12.94
ORD-12639,2023-01-11,2023-01-17,Standard Class,Consumer,East,New York,Office Supplies,Fasteners,9.94,1,0.2,0.99
ORD-12640,2023-02-09,2023-02-15,Standard Class,Consumer,West,Washington,Office Supplies,Fasteners,29.93,2,0.2,2.99
ORD-12641,2025-06-10,2025-06-11,Same Day,Corporate,South,Georgia,Office Supplies,Labels,79.23,5,0.1,15.05
ORD-12642,2023-05-02,2023-05-04,First Class,Consumer,Central,Texas,Technology,Machines,9340.23,6,0.15,793.92
ORD-12643,2023-05-29,2023-06-05,Standard Class,Home Office,East,New Jersey,Technology,Phones,1737.97,4,0.1,225.94
ORD-12644,2025-06-19,2025-06-25,Standard Class,Corporate,Central,Texas,Furniture,Tables,813.49,1,0.15,-12.2
ORD-12645,2023-04-30,2023-05-01,Same Day,Corporate,East,Pennsylvania,Technology,Machines,9397.81,4,0.1,1221.72
ORD-12646,2023-04-12,2023-04-19,Standard Class,Consumer,East,New York,Office Supplies,Labels,51.24,8,0.0,14.35
ORD-12647,2023-04-24,2023-05-01,Standard Class,Consumer,South,Alabama,Office Supplies,Paper,175.52,6,0.4,-14.04
ORD-12648,2025-10-06,2025-10-13,Standard Class,Consumer,Central,Michigan,Office Supplies,Paper,23.18,6,0.0,6.49
ORD-12649,2025-02-05,2025-02-06,Same Day,Corporate,West,Nevada,Office Supplies,Binders,49.31,4,0.0,13.81
ORD-12650,2024-11-01,2024-11-06,Second Class,Consumer,Central,Michigan,Office Supplies,Art,223.68,6,0.0,62.63
ORD-12651,2024-01-24,2024-01-30,Standard Class,Consumer,West,Arizona,Furniture,Tables,473.48,1,0.0,56.82
ORD-12652,2023-11-18,2023-11-24,Standard Class,Home Office,East,New York,Office Supplies,Labels,157.2,8,0.1,29.87
ORD-12653,2023-07-01,2023-07-05,Second Class,Consumer,Central,Ohio,Office Supplies,Fasteners,105.41,6,0.3,1.05
ORD-12654,2023-01-20,2023-01-26,Standard Class,Consumer,Central,Texas,Office Supplies,Art,236.24,7,0.0,66.15
ORD-12655,2023-01-06,2023-01-13,Standard Class,Home Office,West,Arizona,Office Supplies,Labels,127.42,7,0.5,-21.66
ORD-12656,2024-05-11,2024-05-14,First Class,Home Office,South,Georgia,Technology,Accessories,717.35,7,0.1,93.26
ORD-12657,2025-10-18,2025-10-24,Standard Class,Corporate,East,New York,Office Supplies,Storage,223.7,1,0.3,2.24
ORD-12658,2025-04-25,2025-05-02,Standard Class,Consumer,East,Massachusetts,Office Supplies,Fasteners,17.2,1,0.0,4.82
ORD-12659,2024-01-04,2024-01-07,First Class,Consumer,East,Virginia,Office Supplies,Labels,12.02,2,0.0,3.37
ORD-12660,2025-03-15,2025-03-22,Standard Class,Consumer,Central,Illinois,Technology,Phones,1674.47,6,0.0,368.38
ORD-12661,2023-10-18,2023-10-19,Same Day,Corporate,West,Nevada,Office Supplies,Labels,90.7,8,0.3,0.91
ORD-12662,2025-01-19,2025-01-26,Standard Class,Corporate,West,Oregon,Office Supplies,Binders,64.25,6,0.0,17.99
ORD-12663,2025-11-27,2025-11-29,First Class,Consumer,Central,Ohio,Office Supplies,Labels,34.47,3,0.0,9.65
ORD-12664,2023-07-11,2023-07-17,Standard Class,Consumer,South,Florida,Furniture,Bookcases,1809.19,7,0.0,217.1
ORD-12665,2025-09-10,2025-09-16,Standard Class,Home Office,West,California,Office Supplies,Art,60.39,2,0.0,16.91
ORD-12666,2023-03-07,2023-03-14,Standard Class,Corporate,West,Oregon,Furniture,Chairs,3166.92,8,0.2,-190.02
ORD-12667,2024-02-06,2024-02-06,Same Day,Corporate,East,New York,Office Supplies,Fasteners,44.37,2,0.15,6.43
ORD-12668,2025-10-11,2025-10-18,Standard Class,Consumer,West,Arizona,Technology,Phones,6379.25,8,0.0,1403.44
ORD-12669,2025-03-03,2025-03-06,First Class,Home Office,East,Massachusetts,Office Supplies,Storage,637.64,7,0.15,92.46
ORD-12670,2023-08-19,2023-08-25,Standard Class,Home Office,West,California,Technology,Machines,4459.9,2,0.1,579.79
ORD-12671,2025-02-13,2025-02-20,Standard Class,Consumer,South,Tennessee,Technology,Copiers,7847.84,2,0.0,1726.52
ORD-12672,2023-05-02,2023-05-05,First Class,Consumer,East,New Jersey,Furniture,Bookcases,357.17,1,0.0,42.86
ORD-12673,2024-08-26,2024-08-29,First Class,Corporate,Central,Ohio,Technology,Phones,1899.9,5,0.1,246.99
ORD-12674,2023-09-06,2023-09-08,First Class,Consumer,West,Arizona,Furniture,Tables,2321.07,4,0.0,278.53
ORD-12675,2024-11-14,2024-11-20,Standard Class,Corporate,South,Tennessee,Office Supplies,Fasteners,12.84,1,0.2,1.28
ORD-12676,2023-07-16,2023-07-23,Standard Class,Corporate,South,Alabama,Office Supplies,Fasteners,21.8,7,0.0,6.1
ORD-12677,2023-08-08,2023-08-14,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,726.62,3,0.3,7.27
ORD-12678,2025-01-22,2025-01-28,Standard Class,Consumer,East,New York,Technology,Accessories,534.84,8,0.0,117.66
ORD-12679,2023-02-11,2023-02-14,First Class,Corporate,Central,Wisconsin,Technology,Machines,12054.3,5,0.15,1024.62
ORD-12680,2025-10-07,2025-10-13,Standard Class,Home Office,West,Nevada,Office Supplies,Art,50.12,3,0.15,7.27
ORD-12681,2024-05-30,2024-05-31,Same Day,Consumer,West,Washington,Office Supplies,Binders,150.04,4,0.0,42.01
ORD-12682,2023-10-30,2023-11-05,Standard Class,Corporate,East,Massachusetts,Office Supplies,Storage,858.4,4,0.4,-68.67
ORD-12683,2025-05-15,2025-05-21,Standard Class,Home Office,South,Alabama,Office Supplies,Fasteners,119.47,8,0.15,17.32
ORD-12684,2024-04-12,2024-04-18,Standard Class,Consumer,East,Pennsylvania,Technology,Phones,1778.47,8,0.1,231.2
ORD-12685,2025-02-17,2025-02-18,Same Day,Corporate,East,New Jersey,Office Supplies,Fasteners,91.33,5,0.4,-7.31
ORD-12686,2024-06-30,2024-07-06,Standard Class,Corporate,West,Arizona,Technology,Phones,3561.76,4,0.1,463.03
ORD-12687,2023-02-18,2023-02-24,Standard Class,Consumer,East,New York,Furniture,Tables,2191.83,2,0.4,-526.04
ORD-12688,2024-09-30,2024-10-06,Standard Class,Consumer,West,Washington,Office Supplies,Labels,10.55,1,0.5,-1.79
ORD-12689,2024-09-28,2024-10-04,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,74.13,5,0.4,-5.93
ORD-12690,2025-01-01,2025-01-08,Standard Class,Corporate,East,Massachusetts,Technology,Machines,1900.57,4,0.0,418.13
ORD-12691,2023-06-13,2023-06-20,Standard Class,Corporate,Central,Ohio,Technology,Copiers,11444.32,7,0.0,2517.75
ORD-12692,2025-06-14,2025-06-17,First Class,Corporate,West,Oregon,Technology,Accessories,196.01,5,0.15,16.66
ORD-12693,2023-09-04,2023-09-06,First Class,Corporate,South,Tennessee,Office Supplies,Labels,3.46,1,0.15,0.5
ORD-12694,2024-02-06,2024-02-08,First Class,Home Office,Central,Wisconsin,Technology,Accessories,148.47,1,0.0,32.66
ORD-12695,2024-08-25,2024-09-01,Standard Class,Consumer,South,Alabama,Office Supplies,Paper,13.01,2,0.5,-2.21
ORD-12696,2024-01-07,2024-01-11,Second Class,Consumer,Central,Illinois,Office Supplies,Labels,68.82,6,0.0,19.27
ORD-12697,2023-05-20,2023-05-26,Standard Class,Consumer,Central,Texas,Office Supplies,Binders,77.9,4,0.0,21.81
ORD-12698,2025-11-27,2025-12-01,Second Class,Home Office,South,North Carolina,Office Supplies,Paper,3.61,1,0.0,1.01
ORD-12699,2025-12-05,2025-12-12,Standard Class,Corporate,South,North Carolina,Furniture,Furnishings,372.23,6,0.0,44.67
ORD-12700,2024-04-02,2024-04-09,Standard Class,Consumer,Central,Texas,Technology,Accessories,921.58,7,0.2,36.86
ORD-12701,2024-09-03,2024-09-07,Second Class,Corporate,East,Pennsylvania,Office Supplies,Labels,30.45,3,0.1,5.79
ORD-12702,2025-02-19,2025-02-26,Standard Class,Corporate,Central,Illinois,Office Supplies,Fasteners,48.71,2,0.0,13.64
ORD-12703,2025-06-11,2025-06-17,Standard Class,Consumer,Central,Texas,Office Supplies,Art,70.55,4,0.4,-5.64
ORD-12704,2025-05-20,2025-05-25,Second Class,Home Office,Central,Texas,Office Supplies,Art,25.95,1,0.0,7.27
ORD-12705,2025-08-14,2025-08-21,Standard Class,Consumer,West,Oregon,Furniture,Bookcases,3231.92,5,0.0,387.83
ORD-12706,2024-10-07,2024-10-07,Same Day,Consumer,East,Pennsylvania,Office Supplies,Art,64.21,5,0.1,12.2
ORD-12707,2024-01-23,2024-01-29,Standard Class,Consumer,South,Alabama,Office Supplies,Fasteners,71.13,4,0.0,19.92
ORD-12708,2023-04-02,2023-04-07,Second Class,Corporate,West,Nevada,Furniture,Tables,6887.81,8,0.0,826.54
ORD-12709,2025-04-07,2025-04-13,Standard Class,Home Office,West,California,Furniture,Tables,1585.09,5,0.0,190.21
ORD-12710,2025-04-03,2025-04-06,First Class,Corporate,South,Georgia,Office Supplies,Storage,302.9,5,0.0,84.81
ORD-12711,2025-12-22,2025-12-29,Standard Class,Consumer,West,Oregon,Furniture,Furnishings,108.79,1,0.2,-6.53
ORD-12712,2024-05-13,2024-05-19,Standard Class,Consumer,West,Arizona,Office Supplies,Art,132.14,6,0.1,25.11
ORD-12713,2023-02-16,2023-02-22,Standard Class,Home Office,East,Massachusetts,Office Supplies,Storage,1276.57,8,0.0,357.44
